comment,Sentiment
陳冠儒you,0
王玉蓓出生自帶職業的寶寶,0
吳佩玲註定上天唐,0
葉冠陞跳跳唐欲划,0
加一匙唐份多一點,0
蘇怛麵團,0
ЛарисаВикторовнаСмирнова溫暖你：>,0
江品頡唉……,0
有工作保證,0
是科比！（那個汗很像直升機,0
蕭柄彥,0
很有錢的糖,0
盛唐,0
騎車請小心,0
然後被救護車送下山,0
進山,0
真的是笑死了,0
有人說這張圖的車子換成坦克更為貼切，所以我就換了。,0
這裡有兩個梗,0
如果你看到白人有大屌那一定是MichaelJackson,0
因該是錫蘭,0
雙重歧視,0
唉，昨天看到個德國騎單車手勢圖，手多回了一句，被限制了30天。。。草率了。難怪某套叫東京xxxx的動漫要被河蟹,0
不能笑除非忍不住,0
自製槍枝迴旋,0
超壞wwww,0
炸裂吧玩美的黃金迴旋！act4,0
誠徵!!!好朋友單身很久了因為以前經驗不太好...想幫她找個溫柔體貼的男生，她是一個個性好可愛的女生還有單身的男生嗎？領養代替領購買她的濑→cutecc45,0
那你直接追求不就好了，還需要徵友嗎我就問,0
聽說這邊缺唐欸不行啦！這圖讓我忍不住,0
看來你需要大唐惹,0
真不容易,0
太真實，我不想面對啊啊啊啊！,0
喔我都回他說「我終於知道我小時候不認錯是誰教的了」,0
其实可以直接用指甲的,0
萬物皆可霍金,0
真.轟倍王,0
還以為是賣益生菌的機器人原來是賣肉燥粿的阿,0
肉生菌吧,0
討厭！,0
好討厭的感覺啊,0
他的腿開開的,0
那時通常他就會出手打我我就再說「我終於知道我國小會打人是跟誰學的了」,0
宋允升好用欸,0
全中了，這不地獄，這是我的人生,0
MadonnaRodman人生就是場地獄,0
感覺不地獄，但是很真實,0
姜希男現實就是個地獄,0
你這是當學生的態度嗎,0
真的,0
中肯啊,0
還真的,0
你這態度是學誰的？,0
廖祥鈞我：學你啊（被打）,0
好地獄,0
好灵验,0
啊就真的,0
講不贏你：「好了，不跟你講這些了啦」父母名言：「我是為了你好」,0
劉家溱他們都說：你繼續！我真是生了個白眼,0
我是你媽耶！,0
中肯,0
（當父母吵輸的時候）我是你媽/爸欸,0
林庭立第二張圖about英文老師,0
講真的沒地獄沒梗別發佔我看地獄車票的時間,0
周筠翔地獄梗（看自己懂不懂）,0
我爸講不贏我會說：這麼會講不會去當律師嗎,0
我爸講不贏我會說：還敢頂嘴！,0
還有，想不到要怎麼嗆你時：你繼續你繼續,0
沈哲瑋太憋屈了,0
我以為是耗子尾汁,0
地獄.....？,0
真的www,0
第二張還有一招沒大沒小,0
超他媽中肯,0
這裡不是地獄梗圖社嗎,0
零凛什麼時候去結婚不夠地獄嗎,0
黃霈妮好壞喔中肯(´･ω･`),0
管祐你這什麼態度,0
沈宗緯確實,0
這不是地獄梗，這是事實。,0
詹証凱我想去當歐洲人了,0
TommyChen地獄梗（看自己懂不懂）,0
雖然是事實，但一點也不地獄,0
對於現在的腦殘屁孩這種是必要的,0
各種情緒勒索欸,0
以後這樣對小孩嘿嘿,0
張凱傑別啊,0
（當你媽吵不贏你）：你再頂嘴試試看,0
蘇緯玲好像對ㄟ,0
TommyChen如果你只是想看*地獄*不是地獄梗那暗網絕對滿足你,0
TommyChen有歧視亞洲人的部分啊,0
RaySuTa消失惹~~~,0
蘇緯玲誰沒體會過呢？在我身上來說只是日常可能你們抗壓太低吧ㄏㄏ,0
TommyChen地獄梗不一定要死人吧，像黑奴就不一定要死人啊,0
蘇緯玲看不出來哪裡地獄,0
蘇緯玲你懂地獄梗的意思嗎,0
TommyChen看不懂就別來亂樓,0
蘇緯玲那你懂地獄梗的意思嗎,0
蘇緯玲,0
TommyChen懂的都懂但我只是把我覺得好笑的分享出來如果你笑點高或覺得不地獄那就請你去別樓看,0
TommyChen都發啊,0
..,0
蘇緯玲分流,0
TommyChen所以你到底想表達什麼啊就有些人覺得是地獄梗（和我）啊有些人就覺得不是那麼多人發一般梗你怎麼不去嗆,0
蘇緯玲啊看不懂哪裡地獄不能問喔.-.,0
TommyChen每個人觀點不同你真的不必在這邊嘎,0
TommyChen看不懂喔就是被父母罵的時候咩,0
蘇緯玲啊被父母罵有我以上講的悲劇疾病種族歧視戰爭之類的嗎？還是被父母罵要跟輪胎廠一樣一挑八,0
不悲劇？有人被罵的時候還被打勒很委屈的,0
TommyChen你沒被這樣罵或被寄托希望過喔,0
蘇緯玲又沒死跟輪胎廠一樣八連殺比較地獄吧,0
TommyChen所以一定要死了你才開心嗎,0
蘇緯玲地獄梗不是都這樣嗎笑,0
蘇緯玲還是你接受不了呢？,0
TommyChen沒有接不接受還真有很多小孩被逼的跳樓,0
TommyChen要看的話自己找新聞去我可沒你這麼血腥,0
蘇緯玲痾剛好是一個地獄點很棒但你上面沒說會跳樓：）,0
TommyChen有這個必要？,0
蘇緯玲地獄梗不是都直接講出來的嗎,0
TommyChen幽默感呢要自己體會才會覺得好笑啊你把那個梗當裝飾品,0
時下最流行的配裝,0
當我們洞在一起其快樂無比,0
在''杰''難逃,0
厚～亞美蝶庫搭賽！,0
杰哥不要,0
擊殺數,0
最下面應該是鳥或畜牲,0
嬲？,0
男女男男女男,0
這月的日本死神：,0
業績來了，業績來了,0
超猛梗圖但是還是傷心,0
哀悼完了，讓我們轉換一下心情，來個金曲推薦可習美辱國-演唱：丁丁,0
傷心完了應該笑了雖然昨天我就笑了看到這麼多梗圖...,0
真暖還用他看得懂的字,0
信耶穌得往生,0
信眾：為什麼同樣都是受洗，他就可以見到上帝？,0
跟上帝真來電,0
飛太遠～,0
印度電影？,0
這樣太危險飛太遠,0
LiaoGwyn對,0
死神表示:這個月升遷有望了,0
有料但還是很難過,0
這張圖好像要放在羅馬競技生死鬥裡面欸,0
演出中不忘地獄梗一下，我就問人魚公主要多有『愛』,0
#完美復仇,0
公報司仇，鳥隻長情，這也在所難免，只感受到那些地上的生靈被噴到的憤怒,0
企急敗壞,0
造口業也算是地獄梗的精神,0
求傳送門,0
版主笑死,0
IanYang生气的意思，粤语的念法,0
可習不是尼~,0
被禁播了啦,0
上帝想跟你聊聊,0
觸電的那種感覺~~~~,0
變成熟的男人了,0
與上帝坦誠相見,0
我們懷念他,0
火化的時候：受洗燒,0
Han-HsiangLee笑到肚子痛,0
為什麼你可以這麼有梗XD,0
耶穌愛愛你,0
一切都是最好的安排,0
蒙主寵召,0
上帝愛你,0
因為跟越南新娘很來電嗎？,0
他是被選中之人吧,0
原地上天堂,0
信耶穌直接往生,0
上帝也瘋狂,0
直接一個壽喜燒,0
記得不是被牧師救起來了嗎？,0
愛到痙攣,0
耶穌愛世人,0
受洗燒,0
死心塌地的由來,0
得天獨厚,0
他上了直達車,0
上帝：我一轉頭你就上來了,0
電神,0
基督徒：上帝會補償他的,0
信耶穌得水牛,0
觸電的那種感覺已悄悄出現～～～,0
蒙主寵召ㄟ,0
朋友：我今天一定要帶你去見上帝,0
上帝直接召喚你,0
史上最有效率受洗,0
變熟人了,0
沒看過會電死人的麥克風啦，可以來個特寫嗎？,0
楊柏聖黃柏叡想到誰,0
陳少祺十字軍東征,0
陳少祺透過麥克風聽見上帝的聲音,0
耶穌愛你愛到要你直接找他,0
當上帝打給你時,0
阿阿阿阿阿阿阿阿...門,0
耶穌牌電解受洗池,0
很好欸～直接近距離成為耶穌的兒子們，近距離受洗，我想連美江都會羨慕到想把這位此時此刻離耶穌很近的人燒毀,0
洪振碩火化受洗燒,0
劇情需要當他再次睜開眼意外的發現他穿越了!!!開啟系統開啟外掛準備開後宮……顯示更多,0
娘子跟牛魔王出來看上帝,0
受洗燒麥,0
另類的解脫,0
要變受洗燒了,0
快速通關券耶,0
你是apex冠軍,0
シェンユエ,0
夏語涵真的假的？,0
夏姿穎應該不可能吧,0
上帝:高橋老師，你想和誰打牌?高橋和希:安倍晉三,0
懂的人都懂,0
你怎麼在這,0
喔喔我以為是這個,0
搶先一步去看最新的遊戲王,0
需要先建一個堡壘,0
只是上週一起拍個照片而已，有需要...,0
邱佑鈞,0
企煞我也,0
企鵝不捨,0
企你媽的,0
又可愛又地獄U質,0
一企之下,0
企死我也！,0
喔~~~~企企企企企企,0
企炸,0
然後不會控制失控的飛機就也一起走了,0
怒企衝天,0
企死我了,0
企從中來,0
怒企沖沖,0
然後墜機同歸於盡,0
這企鵝德國的？？,0
是捍衛戰士的梗嗎？,0
企焰高漲,0
吳振榕好企,0
企式分解,0
一企喝成,0
轻尘栖弱草.要不要去搶你哥的飛行執照,0
不要生企（？,0
劉家溱生企給魔鬼留地步？,0
怒企沖天,0
企鵝機長薩利,0
突然很好奇帶企鵝坐滑翔翼會是什麼反應,0
Ohfking天婦羅,0
沒關係下被子收斂點,0
下一秒maydaymayday!!!!!,0
會墜落在哈德遜河喔,0
崔家樂AndrewHonchuKwok呢啲我ok,0
EagleTang好勵志,0
EagleTang呢啲咪幾好,0
卓奕宏林祐正于凱這好笑,0
曾敬傑哈幹超爽通通卷掉,0
全美航空1549,0
崔家樂大家落見！AndrewHonchuKwok,0
還有實體周邊,0
誰有死甦,0
幹我打白龍所以沒帶死蘇,0
優秀,0
這算手槍還是散彈？,0
是誰提議在水裡打遊戲王的,0
修女尬拎北過來,0
超量召喚NO.32海咬龍鯊咬龍,0
陰牙人（？,0
我也做了一個，但有沒有過審就不知道了,0
咬成一片一片最後收集五張可以組成大法師,0
騎車騎到一半突然想當蛙人…,0
再晚一點發現就真的在去天堂路上了,0
像被汽油燒乾了,0
為什麼爸爸把我埋在山裡了,0
因為你知道的太多了,0
他們是要去搶一架F14飛出來,0
…….,0
習豬吃子彈？,0
泥好嗎？,0
想當年..我是兩棲偵蒐營..,0
沒找到就要走天堂路了,0
ATongJie哈哈哈,0
我去去就回大概17年之後就回來￼,0
原地火化,0
火化了…,0
這遊戲廣告真優質,0
#轉懂得吃也要懂得玩,0
可以，這很台男,0
最可惡的其實是攝影師,0
AlexChou怎麼又是你,0
AlexChou先不提生態攝影不干涉自然的原則，你怎麼會覺得攝影師打得贏海豹啊！？,0
AlexChou阿攝影師就要拍A片，還管那麼多,0
AlexChou攝影師一定在偷尻,0
這把csgo隊友比較不穩定,0
真的很不穩,0
我的直覺告訴我這個有地獄梗...,0
看來高橋和希被這張卡攻擊了,0
作者將自己擊殺,0
比激流葬有料多了,0
一定要讓自己的妹妹ㄔㄔ看,0
還以為是淋蛋的小肉豆類,0
想吃妹妹的小肉豆,0
陳奕學听起来他超勇的对吧,0
雖然我不是攝影師，但這聽起來一點都不勇,0
余茗州誰？AlexChou嗎！？,0
此處應有本，卡個,0
童佑臣不獸控制,0
海豹：讓我爽的話就饒你一命。,0
鄭凱文看來他沒有很爽,0
鄭凱文讓我想到竹東少女焚屍案,0
攝影師竟然在旁邊欣賞了40分鐘,0
兩種食材一次滿足,0
豹企,0
強豹,0
自帶調味料,0
40分鐘在調味,0
不可以玩食物！！！不然玩完也要吃掉⋯⋯,0
…吃掉自己的飛機杯,0
吃到自己的洨？,0
幹不要玩食物,0
皇帝企鵝好玩又好吃，是許多單身海豹的好選擇～,0
YuwayHuang好吃好玩我還以為是建達出奇蛋呢,0
先吃掉再吃掉,0
韋騰皓壞欸準備下地獄吧不對都在這裡了不怕下地獄,0
所以是先加醬再吃？,0
我覺得這才是真正的地獄梗圖的精神￼,0
野獸版先姦後殺,0
好渣喔,0
楊博盛鄒運昌林韋廷好吃又好玩,0
郭廷亦這跟女生用完小黃瓜再把它切來吃是一樣的道理嗎,0
蔡承叡我要的是先奸後吃的本(好像有怪怪的？),0
梗在哪,0
論顏色的重要性,0
陳宏這很好笑,0
大安驅安非他命,0
別亂講,0
我到現在都還沒過審,0
两个surah之间的区别,0
安倍0/10000,0
果然是懂分享的好哥哥親生無誤,0
還要跟她說：“愛她，就要跟牠融為一體”,0
還以為是要讓你妹吃德國香腸（誤）,0
我覺得爆漿小餐包跟德國香腸都挺不錯的,0
所以佩佩豬ㄔ起來砸樣,0
還有放火的小肉豆,0
早到晚到,0
老司機,0
不是腰內肉嗎,0
看你妹？,0
我把標題看成ㄔㄐㄐ,0
ZhangWei小肉豆,0
我：欸那邊那個妹妹這裡有佩佩豬唷～要不要看(⁎⁍̴̛ᴗ⁍̴̛⁎),0
早到晚到好吃，真的推。雖然我弟看到佩佩豬直接嚇哭,0
這菜單好眼熟好像某連鎖賣半夜的店,0
德國香腸還不錯阿,0
同樣一輪為啥下面躺的比較舒服wwwwww（我知道顏色的問題但我就想留這個,0
秒懂,0
米(安)奇(倍)在哪裡？,0
幫我題詞超渡牠,0
典型足式（典型翻肚的方式）,0
我已經鼠了,0
窩們￼￼,0
好好笑(⁎⁍̴̛ᴗ⁍̴̛⁎),0
我以為是嘴巴….,0
其實是要這樣,0
這是新款米奇妙妙屋,0
楊程鈞笑死我自己埋的,0
(靠你們把他變地獄),0
等下次收成的時候鳳梨鼠鼠就出來了,0
陳昕昕哈哈哈,0
截圖可以擷取重點就好ㄇ,0
廣告真實,0
被壓的：歸剛欸,0
路觀,0
究極版本,0
以後會有更多skin,0
下面那張圖是兩面宿儺？,0
周丸子面癱,0
剛好尺寸,0
我get不到，這有地獄嗎？,0
男人也只會在旁邊看著你掛掉,0
圖1的甘迺迪夫人是去後車上方撿甘迺迪的頭顱骨碎塊有興趣可以去看紀錄片,0
戎祥大哥請原諒我的幽默,0
你這個說法不行在火化的時候他飛的比人家還快,0
他還是這麼可愛,0
當想殺價的時後.....,0
陳彥璋到底是多少,0
厲害三天之內看了不知道幾次,0
整個社團的人網路是用飛鴿傳書是不是啊？是要看到幾次,0
亞馬遜廣告死神碾壓版,0
你是網路是3g嗎？,0
這台公車都不知道跳幾次票了,0
太真了,0
一直跟風一直爽,0
看太多次了。,0
媽媽終於准許你上網了？,0
開爆咯#轉,0
感謝九天玄女之天女散花,0
貞子散花,0
哭啊,0
每次接棒都只會抓到上一個人的懶叫,0
忘了説#轉,0
何献邦沒看過紀錄片，我就想這樣下車也蠻危險的，不可能吧。感謝解惑,0
莊峰是啊明明是不離不棄被講成這樣,0
有地獄~~不過甘迺迪夫人是要去撿碎片啦~~,0
請問一下上面那張的歷史背景好奇是誰被暗殺,0
甘迺迪,0
何建輝南拳北腿孫中山,0
謝匆謝謝,0
夏令營,0
嚇令熒,0
（轉,0
當阿公想要offroad的時候，突然發現雕掐了。只好跳車求生,0
出事了阿公，阿公出事了,0
觸殺成功,0
沒關係啦剛好棒球可以替代破掉的那一顆XD,0
厲害了我的鋼彈,0
（在EVA的角色設定裡面，明日香是一位德國人,0
可以給我那張圖ㄇ,0
講台突然發生爆炸，小明看到老師的大腦，老師則看到了神。,0
破開腦殼就可以見到腦，你飛上天頂多看到月亮,0
ShiyaoLin入珠的概念嗎？,0
旋風地唐腿,0
意外地機智,0
伏地挺身動作精準毫無破綻,0
管管：比利你幹嘛在地獄梗圖社按怒版主：我只是分享抖音影片管管：(掏槍),0
你要不要看看這是甚麼社團,0
你壓到我手臂麻了？？？？？,0
我的「肩膀」麻了,0
麻油炒手,0
蕭嘉緯？,0
蕭嘉緯哪一張,0
蕭嘉緯,0
InoMai對這張，感謝,0
好喔,0
破腦,0
想看飼主往生,0
飼主麻煩也離開人世，你該投胎了，投胎以前記得先去地獄,0
不能笑,0
斐迪南大公：人和人之間基本的尊重呢,0
還有一個肺部透氣的里根,0
羅吉宏強，服你,0
羅吉宏這個猛,0
羅吉宏把老師換成甘迺迪就更好了,0
羅吉宏結果出了一隻達摩不倒翁,0
羅吉宏小明跟老師說：記得要聽神明的話喔,0
FannieLiu修但,0
羅吉宏直接笑出來www,0
這才是優秀的地獄哏,0
金馬最佳留言獎執行委員會,0
DariusKf不試試你怎麼知道，搞不好連登月都是蘇、美的大陰謀呢,0
開個玩笑而已,0
AndersonC.M.Fan我也是啊～,0
你的地獄呢！跟你的大腦一樣沒了嗎！,0
高珮婷兇~,0
大腦雖然肉眼看不到，但電腦斷層、核磁共振可以讓我們看到，但目前神怎樣都看不到,0
好像哪裡怪怪的，但覺得有道理欸,0
女人，你看的到你的胸。。。。。。,0
可是醫生活體開顱後喚醒你後就可以了,0
好像還滿合理的...,0
有一個沒地獄的,0
潘柏家那個跟你的腦一起不見了,0
神是存在的,0
你看的到你的未來？不能你摸的到你的未來？……顯示更多,0
